SAMN12906829	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN14528579	biolink:OntologyClass	37	44	quality	quality	OBO:PATO_0000001		S1	N/A	CUI-less
SAMN14528579	biolink:OntologyClass	37	44	quality	quality	BFO:0000019		S1	N/A	CUI-less
SAMN14528579	biolink:OntologyClass	194	199	range	obsolete cultivated habitat	ENVO:00000113		S1	N/A	CUI-less
SAMN14528579	biolink:OntologyClass	194	199	range	seamount	ENVO:00000264		S1	N/A	CUI-less
SAMN14528579	biolink:OntologyClass	194	199	range	cultivated environment	ENVO:01000311		S1	N/A	CUI-less
SAMN14528579	biolink:OntologyClass	466	475	radiation	radiation	ENVO:01001023		S2	N/A	CUI-less
SAMN02921626	biolink:ChemicalSubstance	60	64	Drug	drug	CHEBI:23888		S1	N/A	CUI-less
SAMN08216603	biolink:OntologyClass	60	67	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN08216603	biolink:ChemicalSubstance	84	88	Drug	drug	CHEBI:23888		S1	N/A	CUI-less
SAMN13631751	biolink:ChemicalSubstance	10	15	water	water	CHEBI:15377		S1	N/A	CUI-less
SAMN13631751	biolink:OntologyClass	10	15	water	liquid water	ENVO:00002006		S1	N/A	CUI-less
SAMN04577415	biolink:OntologyClass	50	57	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN04577415	biolink:OntologyClass	79	90	Agriculture	animal husbandry	ENVO:01001248		S1	N/A	CUI-less
SAMN04577415	biolink:OntologyClass	79	90	Agriculture	agricultural process	ENVO:01001246		S1	N/A	CUI-less
SAMN04577415	biolink:OntologyClass	79	90	Agriculture	agriculture	ENVO:01001442		S1	N/A	CUI-less
SAMN12161766	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN05162878	biolink:OntologyClass	8	16	sporadic	sporadic	OBO:PATO_0000428		S1	N/A	CUI-less
SAMN07955779	biolink:OntologyClass	50	57	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN07955779	biolink:OntologyClass	79	90	Agriculture	animal husbandry	ENVO:01001248		S1	N/A	CUI-less
SAMN07955779	biolink:OntologyClass	79	90	Agriculture	agricultural process	ENVO:01001246		S1	N/A	CUI-less
SAMN07955779	biolink:OntologyClass	79	90	Agriculture	agriculture	ENVO:01001442		S1	N/A	CUI-less
SAMN14615640	biolink:OntologyClass	36	41	range	obsolete cultivated habitat	ENVO:00000113		S1	N/A	CUI-less
SAMN14615640	biolink:OntologyClass	36	41	range	seamount	ENVO:00000264		S1	N/A	CUI-less
SAMN14615640	biolink:OntologyClass	36	41	range	cultivated environment	ENVO:01000311		S1	N/A	CUI-less
SAMN14615640	biolink:OrganismalEntity	45	50	human	Homo sapiens	NCBITaxon:9606		S1	N/A	CUI-less
SAMN13514227	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMEA1025711	biolink:OntologyClass	1	6	Dense	condensed	OBO:PATO_0001485		S1	N/A	CUI-less
SAMEA1025711	biolink:OntologyClass	1	6	Dense	dense	OBO:PATO_0001164		S1	N/A	CUI-less
SAMEA1025711	biolink:AnatomicalEntity	383	390	process	anatomical projection	UBERON:0004529		S5	N/A	CUI-less
SAMEA1025711	biolink:OntologyClass	383	390	process	process	BFO:0000015		S5	N/A	CUI-less
SAMEA1025711	biolink:OntologyClass	645	653	Temporal	occurrence	OBO:PATO_0000057		S7	N/A	CUI-less
SAMEA1025711	biolink:OntologyClass	794	802	pressure	pressure	OBO:PATO_0001025		S7	N/A	CUI-less
SAMEA1025711	biolink:ChemicalSubstance	983	988	group	group	CHEBI:24433		S8	N/A	CUI-less
SAMEA1025711	biolink:OntologyClass	1010	1015	reach	watercourse	ENVO:00000029		S8	N/A	CUI-less
SAMEA1025711	biolink:OntologyClass	1019	1026	current	ocean current	ENVO:00000147		S8	N/A	CUI-less
SAMEA1025711	biolink:OntologyClass	1054	1058	role	role	BFO:0000023		S8	N/A	CUI-less
SAMEA1025711	biolink:ChemicalSubstance	1054	1058	role	role	CHEBI:50906		S8	N/A	CUI-less
SAMN15846500	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN11157784	biolink:OntologyClass	12	19	glacier	glacier	ENVO:00000133		S1	N/A	CUI-less
SAMN15690577	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	saline evaporation pond	ENVO:00000055		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	landlocked sea	ENVO:00000219		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	intermittent saline evaporation pond	ENVO:00000532		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	container of an intermittent saline lake	ENVO:00000502		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	dry lake	ENVO:00000277		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	pond	ENVO:00000033		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	beaver pond	ENVO:00000270		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	bayou	ENVO:00000234		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	proglacial lake	ENVO:00000435		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	paternoster lake	ENVO:00000487		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	lake	ENVO:00000020		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	reservoir	ENVO:00000025		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	lake bed	ENVO:00000268		S1	N/A	CUI-less
SAMN13482251	biolink:OntologyClass	11	15	Lake	container of an intermittent lake	ENVO:00000387		S1	N/A	CUI-less
SAMN13482251	biolink:ChemicalSubstance	55	62	methane	methane	CHEBI:16183		S1	N/A	CUI-less
SAMN02440645	biolink:OrganismalEntity	133	141	Bacteria	Bacteria	NCBITaxon:2		S2	N/A	CUI-less
SAMN02440645	biolink:OrganismalEntity	146	153	Archaea	Archaea	NCBITaxon:2157		S2	N/A	CUI-less
SAMN02440645	biolink:ChemicalSubstance	277	282	group	group	CHEBI:24433		S2	N/A	CUI-less
SAMN02440645	biolink:OrganismalEntity	286	294	bacteria	Bacteria	NCBITaxon:2		S2	N/A	CUI-less
SAMN02440645	biolink:OrganismalEntity	299	306	archaea	Archaea	NCBITaxon:2157		S2	N/A	CUI-less
SAMN02440645	biolink:OntologyClass	456	461	Earth	Earth	WD_Entity:Q2		S4	N/A	CUI-less
SAMN02440645	biolink:AnatomicalEntity	532	537	Joint	skeletal joint	UBERON:0000982		S4	N/A	CUI-less
SAMN02440645	biolink:AnatomicalEntity	532	537	Joint	articulation	UBERON:0004905		S4	N/A	CUI-less
SAMN02440645	biolink:OntologyClass	532	537	Joint	geological joint	ENVO:01000672		S4	N/A	CUI-less
SAMN06818222	biolink:OntologyClass	78	82	well	well	ENVO:00000026		S1	N/A	CUI-less
SAMN06818222	biolink:OntologyClass	282	286	well	well	ENVO:00000026		S2	N/A	CUI-less
SAMN06818222	biolink:OntologyClass	809	813	deep	increased depth	OBO:PATO_0001596		S5	N/A	CUI-less
SAMN06818222	biolink:OntologyClass	809	813	deep	undersea trough	ENVO:01000654		S5	N/A	CUI-less
SAMN06818222	biolink:OntologyClass	809	813	deep	ocean trench	ENVO:00000275		S5	N/A	CUI-less
SAMN06818222	biolink:OntologyClass	933	943	functional	functional	OBO:PATO_0001510		S6	N/A	CUI-less
SAMN06818222	biolink:OrganismalEntity	1092	1095	all	root	NCBITaxon:1		S7	N/A	CUI-less
SAMN11178767	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN03177645	biolink:OntologyClass	70	74	farm	farm	ENVO:00000078		S1	N/A	CUI-less
SAMEA2336285	biolink:OrganismalEntity	115	121	humans	Homo	NCBITaxon:9605		S1	N/A	CUI-less
SAMEA2336285	biolink:OntologyClass	134	142	tropical	tropical	ENVO:01000204		S1	N/A	CUI-less
SAMEA2336285	biolink:OntologyClass	427	436	structure	structure	OBO:PATO_0000141		S3	N/A	CUI-less
SAMEA2336285	biolink:OntologyClass	736	745	dispersed	dispersed	OBO:PATO_0001630		S4	N/A	CUI-less
SAMEA2336285	biolink:OntologyClass	895	899	long	increased length	OBO:PATO_0000573		S6	N/A	CUI-less
SAMEA2336285	biolink:OntologyClass	932	939	quality	quality	OBO:PATO_0000001		S6	N/A	CUI-less
SAMEA2336285	biolink:OntologyClass	932	939	quality	quality	BFO:0000019		S6	N/A	CUI-less
SAMEA2336285	biolink:OntologyClass	1319	1326	part of	part of	BFO:0000050		S9	N/A	CUI-less
SAMEA2336285	biolink:OntologyClass	1569	1573	open	open	OBO:PATO_0000610		S10	N/A	CUI-less
SAMN09404375	biolink:OntologyClass	16	24	contains	contains	RO:0001019		S1	N/A	CUI-less
SAMN09404375	biolink:OrganismalEntity	119	127	Bacteria	Bacteria	NCBITaxon:2		S1	N/A	CUI-less
SAMN15615569	biolink:OntologyClass	154	157	sea	sea	ENVO:00000016		S1	N/A	CUI-less
SAMN15615569	biolink:OntologyClass	197	200	sea	sea	ENVO:00000016		S2	N/A	CUI-less
SAMN15615569	biolink:OntologyClass	317	322	large	increased size	OBO:PATO_0000586		S2	N/A	CUI-less
SAMN15615569	biolink:OntologyClass	323	329	number	amount	OBO:PATO_0000070		S2	N/A	CUI-less
SAMN15615569	biolink:OntologyClass	425	429	time	time	OBO:PATO_0000165		S3	N/A	CUI-less
SAMN15615569	biolink:OntologyClass	430	436	points	peninsula	ENVO:00000305		S3	N/A	CUI-less
SAMN15615569	biolink:ChemicalSubstance	455	460	group	group	CHEBI:24433		S3	N/A	CUI-less
SAMN15615569	biolink:OntologyClass	464	467	sea	sea	ENVO:00000016		S3	N/A	CUI-less
SAMN15615569	biolink:OntologyClass	559	562	key	island	ENVO:00000098		S3	N/A	CUI-less
SAMN15615569	biolink:OntologyClass	563	567	role	role	BFO:0000023		S3	N/A	CUI-less
SAMN15615569	biolink:ChemicalSubstance	563	567	role	role	CHEBI:50906		S3	N/A	CUI-less
SAMN15615569	biolink:AnatomicalEntity	575	582	process	anatomical projection	UBERON:0004529		S3	N/A	CUI-less
SAMN15615569	biolink:OntologyClass	575	582	process	process	BFO:0000015		S3	N/A	CUI-less
SAMN12900280	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN08199388	biolink:OntologyClass	71	78	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN02460595	biolink:OntologyClass	175	181	system	system	RO:0002577		S2	N/A	CUI-less
SAMN02460595	biolink:AnatomicalEntity	175	181	system	anatomical system	UBERON:0000467		S2	N/A	CUI-less
SAMN02460595	biolink:OntologyClass	248	254	system	system	RO:0002577		S3	N/A	CUI-less
SAMN02460595	biolink:AnatomicalEntity	248	254	system	anatomical system	UBERON:0000467		S3	N/A	CUI-less
SAMN02460595	biolink:OntologyClass	317	321	size	size	OBO:PATO_0000117		S3	N/A	CUI-less
SAMN02460595	biolink:OntologyClass	325	330	table	table	ENVO:01000584		S4	N/A	CUI-less
SAMN02460595	biolink:OntologyClass	354	360	system	system	RO:0002577		S4	N/A	CUI-less
SAMN02460595	biolink:AnatomicalEntity	354	360	system	anatomical system	UBERON:0000467		S4	N/A	CUI-less
SAMN02460595	biolink:OrganismalEntity	425	430	human	Homo sapiens	NCBITaxon:9606		S4	N/A	CUI-less
SAMN02460595	biolink:OntologyClass	432	437	great	increased size	OBO:PATO_0000586		S4	N/A	CUI-less
SAMN02460595	biolink:OrganismalEntity	438	441	ape	Hominoidea	NCBITaxon:314295		S4	N/A	CUI-less
SAMN02460595	biolink:OntologyClass	624	630	system	system	RO:0002577		S7	N/A	CUI-less
SAMN02460595	biolink:AnatomicalEntity	624	630	system	anatomical system	UBERON:0000467		S7	N/A	CUI-less
SAMN02460595	biolink:OntologyClass	667	671	size	size	OBO:PATO_0000117		S7	N/A	CUI-less
SAMEA1692280	biolink:OrganismalEntity	44	52	bacteria	Bacteria	NCBITaxon:2		S1	N/A	CUI-less
SAMEA1692280	biolink:OntologyClass	82	89	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN02628541	biolink:OntologyClass	46	53	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN02628541	biolink:ChemicalSubstance	70	74	Drug	drug	CHEBI:23888		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	138	143	Basin	sabkha	ENVO:00000151		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	138	143	Basin	undersea feature	ENVO:00000104		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	138	143	Basin	back-arc basin	ENVO:00002277		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	138	143	Basin	asphalt lake	ENVO:00000165		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	138	143	Basin	drainage basin	ENVO:00000291		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	138	143	Basin	sinkhole	ENVO:00000195		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	138	143	Basin	kettle	ENVO:00000311		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	152	156	Rise	mount	ENVO:00000477		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	152	156	Rise	undersea feature	ENVO:00000104		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	165	170	Basin	sabkha	ENVO:00000151		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	165	170	Basin	undersea feature	ENVO:00000104		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	165	170	Basin	back-arc basin	ENVO:00002277		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	165	170	Basin	asphalt lake	ENVO:00000165		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	165	170	Basin	drainage basin	ENVO:00000291		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	165	170	Basin	sinkhole	ENVO:00000195		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	165	170	Basin	kettle	ENVO:00000311		S1	N/A	CUI-less
SAMN10967462	biolink:AnatomicalEntity	183	187	vent	cloaca	UBERON:0000162		S1	N/A	CUI-less
SAMN10967462	biolink:AnatomicalEntity	183	187	vent	cloacal vent	UBERON:0012464		S1	N/A	CUI-less
SAMN10967462	biolink:OntologyClass	188	193	fluid	fluid environmental material	ENVO:02000140		S1	N/A	CUI-less
SAMN10967462	biolink:AnatomicalEntity	188	193	fluid	bodily fluid	UBERON:0006314		S1	N/A	CUI-less
SAMN03431395	biolink:ChemicalSubstance	60	64	Drug	drug	CHEBI:23888		S1	N/A	CUI-less
SAMN12532877	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN14246951	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN12755840	biolink:OntologyClass	16	24	contains	contains	RO:0001019		S1	N/A	CUI-less
SAMN12755840	biolink:OrganismalEntity	80	91	prokaryotes	Bacteria	NCBITaxon:2		S1	N/A	CUI-less
SAMN12755840	biolink:OntologyClass	152	162	freshwater	fresh water	ENVO:00002011		S2	N/A	CUI-less
SAMN15480910	biolink:OntologyClass	59	66	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN15480910	biolink:ChemicalSubstance	83	87	Drug	drug	CHEBI:23888		S1	N/A	CUI-less
SAMN15831950	biolink:OntologyClass	47	56	structure	structure	OBO:PATO_0000141		S1	N/A	CUI-less
SAMN15831950	biolink:OntologyClass	119	127	Hospital	hospital	ENVO:00002173		S1	N/A	CUI-less
SAMN12629237	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN06480828	biolink:OntologyClass	61	69	tropical	tropical	ENVO:01000204		S2	N/A	CUI-less
SAMN07519844	biolink:OntologyClass	45	52	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN07519844	biolink:OntologyClass	100	106	source	headwater	ENVO:00000153		S1	N/A	CUI-less
SAMN08500548	biolink:OntologyClass	50	57	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN08500548	biolink:OntologyClass	79	90	Agriculture	animal husbandry	ENVO:01001248		S1	N/A	CUI-less
SAMN08500548	biolink:OntologyClass	79	90	Agriculture	agricultural process	ENVO:01001246		S1	N/A	CUI-less
SAMN08500548	biolink:OntologyClass	79	90	Agriculture	agriculture	ENVO:01001442		S1	N/A	CUI-less
SAMN10291240	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN09092686	biolink:OntologyClass	99	104	Creek	stream	ENVO:00000023		S1	N/A	CUI-less
SAMN09092686	biolink:OntologyClass	105	114	Ecosystem	ecosystem	ENVO:01001110		S1	N/A	CUI-less
SAMN09092686	biolink:OntologyClass	123	130	Reserve	protected area	ENVO:01001567		S1	N/A	CUI-less
SAMN09092686	biolink:OntologyClass	132	136	East	east	OBO:PATO_0045092		S1	N/A	CUI-less
SAMN04893468	biolink:OntologyClass	47	54	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN04893468	biolink:ChemicalSubstance	71	75	Drug	drug	CHEBI:23888		S1	N/A	CUI-less
SAMN04422428	biolink:OntologyClass	47	54	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN04422428	biolink:ChemicalSubstance	71	75	Drug	drug	CHEBI:23888		S1	N/A	CUI-less
SAMN07508791	biolink:OntologyClass	60	67	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN07508791	biolink:ChemicalSubstance	84	88	Drug	drug	CHEBI:23888		S1	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	64	68	well	well	ENVO:00000026		S1	N/A	CUI-less
SAMEA5086559	biolink:AnatomicalEntity	95	101	animal	multicellular organism	UBERON:0000468		S1	N/A	CUI-less
SAMEA5086559	biolink:OrganismalEntity	209	215	humans	Homo	NCBITaxon:9605		S1	N/A	CUI-less
SAMEA5086559	biolink:OrganismalEntity	344	349	human	Homo sapiens	NCBITaxon:9606		S2	N/A	CUI-less
SAMEA5086559	biolink:AnatomicalEntity	354	360	animal	multicellular organism	UBERON:0000468		S2	N/A	CUI-less
SAMEA5086559	biolink:OrganismalEntity	519	524	human	Homo sapiens	NCBITaxon:9606		S3	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	623	628	North	north	OBO:PATO_0045091		S3	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	638	642	Core	planetary core	ENVO:01000641		S4	N/A	CUI-less
SAMEA5086559	biolink:ChemicalSubstance	657	667	nucleotide	nucleotide	CHEBI:36976		S4	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	668	675	variant	variant	OBO:PATO_0001227		S4	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	784	788	core	planetary core	ENVO:01000641		S4	N/A	CUI-less
SAMEA5086559	biolink:OrganismalEntity	805	808	all	root	NCBITaxon:1		S4	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	980	984	long	increased length	OBO:PATO_0000573		S5	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	985	990	range	obsolete cultivated habitat	ENVO:00000113		S5	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	985	990	range	seamount	ENVO:00000264		S5	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	985	990	range	cultivated environment	ENVO:01000311		S5	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	1331	1335	well	well	ENVO:00000026		S6	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	1417	1422	large	increased size	OBO:PATO_0000586		S7	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	1424	1428	open	open	OBO:PATO_0000610		S7	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	1430	1433	pan	depression	ENVO:00000309		S7	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	1469	1474	small	decreased size	OBO:PATO_0000587		S7	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	1475	1479	core	planetary core	ENVO:01000641		S7	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	1525	1529	pool	private swimming pool	ENVO:01000966		S7	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	1525	1529	pool	public swimming pool	ENVO:01000967		S7	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	1525	1529	pool	constructed swimming pool	ENVO:01000965		S7	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	1525	1529	pool	pond	ENVO:00000033		S7	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	1568	1573	large	increased size	OBO:PATO_0000586		S7	N/A	CUI-less
SAMEA5086559	biolink:OntologyClass	1727	1738	variability	variability	OBO:PATO_0001303		S8	N/A	CUI-less
SAMN06457816	biolink:OntologyClass	273	280	quality	quality	OBO:PATO_0000001		S2	N/A	CUI-less
SAMN06457816	biolink:OntologyClass	273	280	quality	quality	BFO:0000019		S2	N/A	CUI-less
SAMN06457816	biolink:OntologyClass	518	525	current	ocean current	ENVO:00000147		S4	N/A	CUI-less
SAMEA3664409	biolink:OntologyClass	201	209	province	undersea feature	ENVO:00000104		S3	N/A	CUI-less
SAMN02894089	biolink:OntologyClass	71	78	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMEA5951319	biolink:AnatomicalEntity	59	61	CP	choroid plexus	UBERON:0001886		S1	N/A	CUI-less
SAMEA5951319	biolink:ChemicalSubstance	182	187	group	group	CHEBI:24433		S1	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	240	249	structure	structure	OBO:PATO_0000141		S2	N/A	CUI-less
SAMEA5951319	biolink:AnatomicalEntity	264	266	CP	choroid plexus	UBERON:0001886		S2	N/A	CUI-less
SAMEA5951319	biolink:ChemicalSubstance	692	702	nucleotide	nucleotide	CHEBI:36976		S5	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	724	728	core	planetary core	ENVO:01000641		S5	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	856	860	rate	rate	OBO:PATO_0000161		S5	N/A	CUI-less
SAMEA5951319	biolink:AnatomicalEntity	917	919	CP	choroid plexus	UBERON:0001886		S5	N/A	CUI-less
SAMEA5951319	biolink:AnatomicalEntity	997	999	CP	choroid plexus	UBERON:0001886		S6	N/A	CUI-less
SAMEA5951319	biolink:AnatomicalEntity	1215	1217	CP	choroid plexus	UBERON:0001886		S7	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	1242	1248	number	amount	OBO:PATO_0000070		S7	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	1255	1260	range	obsolete cultivated habitat	ENVO:00000113		S7	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	1255	1260	range	seamount	ENVO:00000264		S7	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	1255	1260	range	cultivated environment	ENVO:01000311		S7	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	1345	1350	range	obsolete cultivated habitat	ENVO:00000113		S8	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	1345	1350	range	seamount	ENVO:00000264		S8	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	1345	1350	range	cultivated environment	ENVO:01000311		S8	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	1548	1556	hospital	hospital	ENVO:00002173		S9	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	1676	1681	range	obsolete cultivated habitat	ENVO:00000113		S9	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	1676	1681	range	seamount	ENVO:00000264		S9	N/A	CUI-less
SAMEA5951319	biolink:OntologyClass	1676	1681	range	cultivated environment	ENVO:01000311		S9	N/A	CUI-less
SAMN03922006	biolink:OntologyClass	45	52	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN03922006	biolink:OntologyClass	100	106	source	headwater	ENVO:00000153		S1	N/A	CUI-less
SAMN05371116	biolink:OntologyClass	56	63	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN05371116	biolink:OntologyClass	115	121	source	headwater	ENVO:00000153		S1	N/A	CUI-less
SAMD00045300	biolink:OrganismalEntity	12	18	plants	Embryophyta	NCBITaxon:3193		S1	N/A	CUI-less
SAMD00045300	biolink:OrganismalEntity	27	34	animals	Metazoa	NCBITaxon:33208		S1	N/A	CUI-less
SAMD00045300	biolink:OntologyClass	52	58	source	headwater	ENVO:00000153		S1	N/A	CUI-less
SAMD00045300	biolink:OntologyClass	75	79	long	increased length	OBO:PATO_0000573		S1	N/A	CUI-less
SAMN14225574	biolink:OntologyClass	283	290	quality	quality	OBO:PATO_0000001		S4	N/A	CUI-less
SAMN14225574	biolink:OntologyClass	283	290	quality	quality	BFO:0000019		S4	N/A	CUI-less
SAMN14225574	biolink:OntologyClass	434	441	quality	quality	OBO:PATO_0000001		S5	N/A	CUI-less
SAMN14225574	biolink:OntologyClass	434	441	quality	quality	BFO:0000019		S5	N/A	CUI-less
SAMN12876464	biolink:OntologyClass	110	114	deep	increased depth	OBO:PATO_0001596		S1	N/A	CUI-less
SAMN12876464	biolink:OntologyClass	110	114	deep	undersea trough	ENVO:01000654		S1	N/A	CUI-less
SAMN12876464	biolink:OntologyClass	110	114	deep	ocean trench	ENVO:00000275		S1	N/A	CUI-less
SAMN12876464	biolink:OntologyClass	115	118	sea	sea	ENVO:00000016		S1	N/A	CUI-less
SAMN12876464	biolink:OntologyClass	150	157	Volcano	volcano	ENVO:00000247		S1	N/A	CUI-less
SAMN02567588	biolink:ChemicalSubstance	0	5	Group	group	CHEBI:24433		S1	N/A	CUI-less
SAMN15469618	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN07280782	biolink:OntologyClass	41	48	part of	part of	BFO:0000050		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	saline evaporation pond	ENVO:00000055		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	landlocked sea	ENVO:00000219		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	intermittent saline evaporation pond	ENVO:00000532		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	container of an intermittent saline lake	ENVO:00000502		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	dry lake	ENVO:00000277		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	pond	ENVO:00000033		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	beaver pond	ENVO:00000270		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	bayou	ENVO:00000234		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	proglacial lake	ENVO:00000435		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	paternoster lake	ENVO:00000487		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	lake	ENVO:00000020		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	reservoir	ENVO:00000025		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	lake bed	ENVO:00000268		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	0	4	Lake	container of an intermittent lake	ENVO:00000387		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	64	70	volume	volume	OBO:PATO_0000918		S1	N/A	CUI-less
SAMN10915792	biolink:OntologyClass	80	92	liquid water	liquid water	ENVO:00002006		S1	N/A	CUI-less
